orig,pred
IDP,IDC
OLB,OLB
KEH,KOT
KEN,KEN
KPT,IDV
OLB,OLB
IDM,IDP
KPC,KPC
IDC,IDC
OSH,OSH
OUT,KPC
KOT,KOT
KPT,IDV
KFC,KFC
KOT,KOT
KAM,KAM
KIM,KIM
KPC,KPC
KEH,KOT
OLB,OLB
KOT,KOT
OLB,OLB
IDM,IDP
IDC,IDM
ORE,ORE
OUT,OLB
IDV,IDP
LIT,IDV
OSH,OSH
IDP,IDM
OAR,OAR
KAM,KAM
LIT,LIT
OAR,OAR
KEN,KEN
KPT,IDV
KOT,KOT
OUT,KPC
KEN,KEN
SYM,SYM
KFC,KFC
IDP,IDM
KIM,KIM
IDV,IDP
OAS,OAS
IDC,IDP
OAS,OAS
IDC,IDC
KEN,KEN
IDM,IDM
ORE,ORE
OSH,OSH
OAS,OAS
OUT,OLB
KOT,KOT
IDV,OLB
IDM,IDM
KFC,KFC
KPT,IDV
OAR,OAR
KEH,KOT
OSH,OSH
KEH,KOT
KPT,IDV
KEN,KEN
KIM,IDP
IDP,IDP
IDV,IDP
LIT,IDC
OUT,KPC
IDV,OLB
ORE,ORE
IDV,OLB
OAR,OAR
KPC,KPC
OSH,OSH
IDP,IDC
IDP,IDM
SYM,OLB
LIT,IDM
KPT,KIM
KEN,KEN
KPT,IDV
OUT,SYM
OUT,KPC
ORE,ORE
IDM,IDM
ORE,ORE
IDP,IDM
OSH,OSH
OAR,OAR
IDV,OLB
OUT,KPC
KEN,KEN
KPT,IDV
SYM,SYM
KPC,KPC
KEH,KOT
OAS,OAS
ORE,ORE
KEN,KEN
SYM,KFC
OAS,OAS
KEH,ORE
KEH,KIM
OAS,OAS
KPC,KPC
LIT,IDM
OSH,OSH
IDM,IDM
KPT,IDV
IDC,IDC
OAR,OAR
KPC,KPC
SYM,SYM
KPC,KPC
KOT,KOT
OLB,OLB
OSH,OSH
KAM,KAM
OLB,OLB
ORE,ORE
LIT,IDM
SYM,SYM
KAM,KAM
ORE,ORE
IDM,IDC
KEH,KOT
IDP,IDM
KAM,KAM
IDC,IDC
KAM,KAM
SYM,OLB
KOT,KOT
OAR,OAR
OLB,OLB
IDM,IDP
SYM,SYM
IDM,IDM
KPT,IDV
ORE,ORE
KFC,KFC
LIT,IDM
OUT,KPC
IDC,IDP
OAR,OAR
LIT,IDM
IDC,KOT
OLB,OLB
IDP,IDM
OLB,OLB
KAM,KAM
KEH,KOT
IDV,IDV
KFC,KFC
KAM,KAM
KFC,KFC
KFC,KFC
OSH,OSH
OUT,KPC
OAR,OAR
IDC,KOT
SYM,OLB
IDP,IDP
IDC,IDP
IDM,IDV
KEN,KEN
IDV,IDP
KFC,KIM
OAS,OAS
OSH,OSH
KIM,KIM
SYM,SYM
IDV,OLB
KAM,KAM
OAR,OAR
OAS,OAS
KFC,ORE
KIM,KIM
KOT,KOT
OAS,OAS
KAM,KAM
ORE,ORE
KIM,KIM
KOT,KOT
LIT,IDV
KFC,KFC
KPC,KPC
OAS,OAS
KIM,KIM
KEN,KEN
KIM,KIM
KPC,KPC
KEH,KIM
KIM,KIM
OLB,OLB
KIM,KIM
LIT,IDM
KOT,KOT
KPC,KPC
