orig,pred
KAM,KAM
OSH,SYM
KEH,SYM
KPT,KPT
LIT,IDC
IDM,OSH
ORE,ORE
KPC,KPC
KAM,KAM
IDM,IDC
KFC,SYM
IDP,IDC
SYM,SYM
LIT,IDC
OAR,SYM
OAR,SYM
LIT,LIT
KAM,KAM
IDC,IDC
KPC,KPC
IDV,KIM
KPT,KPT
KIM,KIM
KEH,SYM
OUT,SYM
ORE,ORE
KIM,KIM
KAM,KAM
OLB,OLB
ORE,ORE
OAS,SYM
KIM,KIM
KFC,SYM
OAS,SYM
SYM,SYM
KPT,KPT
KAM,KAM
OSH,SYM
KOT,KOT
KPC,KPC
KPC,KPC
OLB,OLB
IDC,IDC
IDV,IDC
ORE,ORE
IDV,KIM
KEH,KEH
KPT,KPT
LIT,LIT
IDP,KIM
SYM,SYM
KEH,KEH
KEN,KEN
ORE,ORE
KPT,KPT
OAS,SYM
KPT,KIM
IDM,IDC
OSH,SYM
KEH,KEH
KPT,KPT
IDP,IDC
KAM,KAM
KEH,KEH
OSH,SYM
KEN,KEN
IDM,IDM
OAS,SYM
SYM,SYM
KEH,KEH
IDV,KIM
LIT,LIT
KOT,SYM
IDC,KIM
ORE,ORE
KPC,KPC
KAM,KAM
IDP,KIM
OSH,SYM
IDV,SYM
IDV,SYM
SYM,SYM
IDV,KIM
KPT,KPT
KEN,KEN
KIM,KIM
IDP,KEH
OAR,SYM
OLB,OLB
KIM,KIM
KAM,KAM
KEN,KEN
OAS,SYM
OSH,SYM
OAR,OAR
IDM,IDM
IDV,KIM
ORE,ORE
KEH,KEH
OSH,SYM
OAS,SYM
ORE,ORE
OLB,OLB
KFC,SYM
OSH,SYM
IDC,IDC
KEH,KEH
KPC,KPC
KIM,KIM
KOT,SYM
KIM,KIM
OAR,SYM
IDP,IDC
KEH,SYM
OSH,SYM
OSH,SYM
IDP,KEH
IDC,KIM
ORE,ORE
IDM,KIM
IDP,IDC
KPC,KPC
OAR,SYM
KFC,SYM
KPT,KPT
SYM,SYM
IDV,IDC
OAR,SYM
IDP,KEH
OLB,OLB
OAR,SYM
IDC,LIT
KEN,KEN
IDM,IDC
KPT,KPT
IDC,IDC
LIT,SYM
KPC,KPC
IDC,IDC
IDV,SYM
SYM,SYM
KFC,SYM
IDP,KEH
ORE,ORE
IDC,KIM
OAS,SYM
KOT,IDC
KEN,KEN
KIM,KIM
KPT,KPT
IDP,KIM
IDC,LIT
OAR,SYM
OAS,SYM
OSH,SYM
LIT,IDC
ORE,ORE
ORE,ORE
SYM,SYM
IDC,KIM
OAR,SYM
OAS,SYM
KEN,KEN
KIM,KIM
OAS,SYM
OSH,SYM
IDC,KIM
OLB,OLB
IDV,IDC
KPC,KPC
IDC,IDC
IDC,IDC
LIT,SYM
KPC,KPC
OAR,OAR
SYM,SYM
KEH,KEH
KEN,KEN
