orig,pred
KAM,SYM
OSH,OSH
KEH,OAR
KPT,SYM
LIT,OLB
IDM,IDC
ORE,SYM
KPC,KPC
KAM,SYM
IDM,IDC
KFC,OAR
IDP,IDC
SYM,SYM
LIT,OSH
OAR,OAR
OAR,OLB
LIT,LIT
KAM,SYM
IDC,OAR
KPC,KPC
IDV,IDC
KPT,SYM
KIM,OAR
KEH,OAR
OUT,OAR
ORE,OSH
KIM,OAR
KAM,SYM
OLB,OSH
ORE,OSH
OAS,SYM
KIM,OAR
KFC,OAR
OAS,SYM
SYM,OAR
KPT,SYM
KAM,SYM
OSH,OSH
KOT,SYM
KPC,KPC
KPC,KPC
OLB,OLB
IDC,IDC
IDV,IDC
ORE,OAR
IDV,IDC
KEH,SYM
KPT,KPC
LIT,OSH
IDP,IDC
SYM,SYM
KEH,SYM
KEN,KEN
ORE,OSH
KPT,SYM
OAS,SYM
KPT,SYM
IDM,IDC
OSH,OSH
KEH,SYM
KPT,SYM
IDP,IDC
KAM,SYM
KEH,SYM
OSH,OSH
KEN,KEN
IDM,IDC
OAS,SYM
SYM,OAR
KEH,SYM
IDV,OAR
LIT,LIT
KOT,OAR
IDC,OAR
ORE,OAR
KPC,KPC
KAM,SYM
IDP,OAR
OSH,OSH
IDV,KEN
IDV,IDC
SYM,OAR
IDV,IDC
KPT,OAR
KEN,KEN
KIM,OAR
IDP,OAR
OAR,OAR
OLB,OLB
KIM,OAR
KAM,SYM
KEN,KEN
OAS,SYM
OSH,OSH
OAR,OAR
IDM,OAR
IDV,IDC
ORE,OSH
KEH,IDC
OSH,OSH
OAS,SYM
ORE,OSH
OLB,OAR
KFC,OAR
OSH,OSH
IDC,IDC
KEH,SYM
KPC,KPC
KIM,SYM
KOT,OAR
KIM,OAR
OAR,OLB
IDP,OAR
KEH,OAR
OSH,OSH
OSH,OSH
IDP,OAR
IDC,SYM
ORE,OSH
IDM,IDC
IDP,IDC
KPC,KPC
OAR,OAR
KFC,OAR
KPT,OAR
SYM,SYM
IDV,IDC
OAR,OLB
IDP,OAR
