orig,pred
IDP,IDC
OLB,OLB
KEH,KOT
KEN,KEN
KPT,KIM
OLB,OLB
IDM,KOT
KPC,KPC
IDC,IDC
OSH,IDV
OUT,KPC
KOT,KOT
KPT,KIM
KFC,SYM
KOT,KOT
KAM,KAM
KIM,KIM
KPC,KPC
KEH,KOT
OLB,OLB
KOT,KOT
OLB,OLB
IDM,IDP
IDC,IDM
ORE,KOT
OUT,KOT
IDV,IDP
LIT,IDV
OSH,IDV
IDP,IDM
OAR,OAR
KAM,KAM
LIT,LIT
OAR,OAR
KEN,KEN
KPT,KIM
KOT,KOT
OUT,KPC
KEN,KEN
SYM,OAS
KFC,SYM
IDP,IDM
KIM,KIM
IDV,IDV
OAS,OAS
IDC,IDC
OAS,OAS
IDC,IDC
KEN,KEN
IDM,IDM
ORE,KOT
OSH,IDV
OAS,OAS
OUT,KOT
KOT,KOT
IDV,KOT
IDM,IDM
KFC,KIM
KPT,KIM
OAR,OAR
KEH,KOT
OSH,IDV
KEH,KOT
KPT,KIM
KEN,KEN
KIM,IDV
IDP,IDV
IDV,IDP
LIT,IDC
OUT,KPC
IDV,KOT
ORE,KIM
IDV,KOT
OAR,OAR
KPC,KPC
OSH,IDV
IDP,IDC
IDP,IDM
SYM,KOT
LIT,IDM
KPT,IDV
KEN,KEN
KPT,KIM
OUT,SYM
OUT,KPC
ORE,KIM
IDM,IDM
ORE,KOT
IDP,IDM
OSH,IDV
OAR,OAR
IDV,KOT
OUT,KPC
KEN,KEN
KPT,KIM
SYM,SYM
KPC,KPC
KEH,KOT
OAS,OAS
ORE,KIM
KEN,KEN
SYM,SYM
OAS,OAS
KEH,KIM
KEH,KIM
OAS,OAS
KPC,KPC
LIT,IDM
OSH,IDV
IDM,IDV
KPT,KIM
IDC,IDC
OAR,OAR
KPC,KPC
SYM,SYM
KPC,KPC
KOT,KOT
OLB,OLB
OSH,IDV
KAM,KAM
OLB,OLB
ORE,KOT
LIT,IDM
SYM,SYM
KAM,KAM
ORE,KOT
IDM,IDC
KEH,KOT
IDP,IDM
KAM,KAM
IDC,IDC
KAM,KAM
SYM,SYM
KOT,KOT
OAR,OAR
OLB,OLB
IDM,IDV
SYM,SYM
IDM,IDM
KPT,KIM
ORE,KIM
KFC,KIM
LIT,LIT
OUT,KPC
IDC,IDC
OAR,OAR
LIT,IDM
IDC,KOT
OLB,OLB
IDP,IDM
OLB,OLB
KAM,KAM
KEH,KOT
IDV,IDV
KFC,SYM
KAM,KAM
KFC,KIM
KFC,KIM
OSH,IDV
OUT,KPC
OAR,OAR
IDC,KOT
SYM,KOT
IDP,IDP
IDC,IDC
IDM,IDV
KEN,KEN
IDV,IDP
KFC,KIM
OAS,OAS
OSH,IDV
KIM,KIM
SYM,SYM
IDV,KOT
KAM,KAM
OAR,OAR
OAS,OAS
KFC,IDV
KIM,KIM
KOT,KOT
OAS,OAS
KAM,KAM
ORE,KIM
KIM,KIM
KOT,KOT
LIT,IDV
KFC,KIM
KPC,KPC
OAS,OAS
KIM,KIM
KEN,KEN
KIM,KIM
KPC,KPC
KEH,KIM
KIM,KIM
OLB,OLB
KIM,KIM
LIT,IDM
KOT,KOT
KPC,KPC
