orig,pred
IDP,IDP
OLB,OLB
KEH,IDV
KEN,KEN
KPT,IDV
OLB,OLB
IDM,IDP
KPC,KPC
IDC,KOT
OSH,OSH
OUT,IDV
KOT,KOT
KPT,IDV
KFC,IDV
KOT,KOT
KAM,KAM
KIM,KIM
KPC,KPC
KEH,IDV
OLB,OLB
KOT,KOT
OLB,IDV
IDM,IDP
IDC,IDV
ORE,IDV
OUT,KOT
IDV,IDP
LIT,IDV
OSH,OSH
IDP,IDM
OAR,OAR
KAM,KAM
LIT,LIT
OAR,OAR
KEN,KEN
KPT,IDV
KOT,KOT
OUT,IDV
KEN,KEN
SYM,SYM
KFC,KFC
IDP,IDM
KIM,KIM
IDV,IDV
OAS,OAS
IDC,IDP
OAS,OAS
IDC,IDV
KEN,KEN
IDM,IDP
ORE,IDV
OSH,OSH
OAS,OAS
OUT,IDV
KOT,KOT
IDV,KOT
IDM,IDM
KFC,IDV
KPT,IDV
OAR,OAR
KEH,IDV
OSH,OSH
KEH,KEH
KPT,IDV
KEN,KEN
KIM,IDV
IDP,KOT
IDV,IDP
LIT,IDM
OUT,IDV
IDV,KOT
ORE,ORE
IDV,KOT
OAR,OAR
KPC,KPC
OSH,OSH
IDP,IDP
IDP,IDM
SYM,IDV
LIT,IDM
KPT,IDV
KEN,KEN
KPT,IDV
OUT,OUT
OUT,IDV
ORE,ORE
IDM,IDM
ORE,IDV
IDP,IDM
OSH,OSH
OAR,OAR
IDV,KOT
OUT,IDV
KEN,KEN
KPT,IDV
SYM,SYM
KPC,KPC
KEH,KEH
OAS,OAS
ORE,ORE
KEN,KEN
SYM,IDV
OAS,OAS
KEH,IDV
KEH,IDV
OAS,OAS
KPC,KPC
LIT,IDM
OSH,OSH
IDM,IDV
KPT,IDV
IDC,IDC
OAR,OAR
KPC,KPC
SYM,SYM
KPC,KPC
KOT,KOT
OLB,OLB
OSH,OSH
KAM,KAM
OLB,OLB
ORE,IDV
LIT,IDM
SYM,SYM
KAM,KAM
ORE,IDV
IDM,IDM
KEH,IDV
IDP,IDM
KAM,KAM
IDC,IDP
KAM,KAM
SYM,KFC
KOT,KOT
OAR,OAR
OLB,OLB
IDM,IDV
SYM,SYM
IDM,IDM
KPT,IDV
ORE,ORE
KFC,IDV
LIT,LIT
OUT,IDV
IDC,IDP
OAR,OAR
LIT,IDP
IDC,KOT
OLB,OLB
IDP,IDM
OLB,OLB
KAM,KAM
KEH,IDV
IDV,IDM
KFC,IDV
KAM,KAM
KFC,IDV
KFC,IDV
OSH,OSH
OUT,IDV
OAR,OAR
IDC,KOT
SYM,IDV
IDP,IDP
IDC,IDV
IDM,IDV
KEN,KEN
IDV,IDP
KFC,IDV
OAS,OAS
OSH,OSH
KIM,KIM
SYM,SYM
IDV,KOT
KAM,KAM
OAR,OAR
OAS,OAS
KFC,IDV
KIM,KIM
KOT,KOT
OAS,OAS
KAM,KAM
ORE,ORE
KIM,KIM
KOT,KOT
LIT,IDV
KFC,IDV
KPC,KPC
OAS,OAS
KIM,KIM
KEN,KEN
KIM,KIM
KPC,KPC
KEH,IDV
KIM,KIM
OLB,OLB
KIM,KIM
LIT,IDP
KOT,KOT
KPC,KPC
