orig,pred
KAM,SYM
OSH,SYM
KEH,SYM
KPT,SYM
LIT,SYM
IDM,SYM
ORE,SYM
KPC,SYM
KAM,SYM
IDM,SYM
KFC,SYM
IDP,SYM
SYM,SYM
LIT,SYM
OAR,SYM
OAR,SYM
LIT,SYM
KAM,SYM
IDC,SYM
KPC,SYM
IDV,SYM
KPT,SYM
KIM,SYM
KEH,SYM
OUT,SYM
ORE,SYM
KIM,SYM
KAM,SYM
OLB,SYM
ORE,SYM
OAS,SYM
KIM,SYM
KFC,SYM
OAS,SYM
SYM,SYM
KPT,SYM
KAM,SYM
OSH,SYM
KOT,SYM
KPC,SYM
KPC,SYM
OLB,SYM
IDC,SYM
IDV,SYM
ORE,SYM
IDV,SYM
KEH,SYM
KPT,SYM
LIT,SYM
IDP,SYM
SYM,SYM
KEH,SYM
KEN,SYM
ORE,SYM
KPT,SYM
OAS,SYM
KPT,SYM
IDM,SYM
OSH,SYM
KEH,SYM
KPT,SYM
IDP,SYM
KAM,SYM
KEH,SYM
OSH,SYM
KEN,SYM
IDM,SYM
OAS,SYM
SYM,SYM
KEH,SYM
IDV,SYM
LIT,SYM
KOT,SYM
IDC,SYM
ORE,SYM
KPC,SYM
KAM,SYM
IDP,SYM
OSH,SYM
IDV,SYM
IDV,SYM
SYM,SYM
IDV,SYM
KPT,SYM
KEN,SYM
KIM,SYM
IDP,SYM
OAR,SYM
OLB,SYM
KIM,SYM
KAM,SYM
KEN,SYM
OAS,SYM
OSH,SYM
OAR,SYM
IDM,SYM
IDV,SYM
ORE,SYM
KEH,SYM
OSH,SYM
OAS,SYM
ORE,SYM
OLB,SYM
KFC,SYM
OSH,SYM
IDC,SYM
KEH,SYM
KPC,SYM
KIM,SYM
KOT,SYM
KIM,SYM
OAR,SYM
IDP,SYM
KEH,SYM
OSH,SYM
OSH,SYM
IDP,SYM
IDC,SYM
ORE,SYM
IDM,SYM
IDP,SYM
KPC,SYM
OAR,SYM
KFC,SYM
KPT,SYM
SYM,SYM
IDV,SYM
OAR,SYM
IDP,SYM
OLB,SYM
OAR,SYM
IDC,SYM
KEN,SYM
IDM,SYM
KPT,SYM
IDC,SYM
LIT,SYM
KPC,SYM
IDC,SYM
