orig,pred
KAM,SYM
OSH,OSH
KEH,SYM
KPT,SYM
LIT,OSH
IDM,IDP
ORE,SYM
KPC,KPC
KAM,SYM
IDM,KEN
KFC,OSH
IDP,KEN
SYM,SYM
LIT,OSH
OAR,OSH
OAR,OSH
LIT,OSH
KAM,SYM
IDC,SYM
KPC,KPC
IDV,IDP
KPT,SYM
KIM,OSH
KEH,SYM
OUT,SYM
ORE,OSH
KIM,OSH
KAM,SYM
OLB,OSH
ORE,OSH
OAS,SYM
KIM,OSH
KFC,OSH
OAS,SYM
SYM,OSH
KPT,SYM
KAM,SYM
OSH,OSH
KOT,SYM
KPC,KPC
KPC,KPC
OLB,OSH
IDC,IDC
IDV,KPC
ORE,OSH
IDV,KEN
KEH,SYM
KPT,IDC
LIT,SYM
IDP,SYM
SYM,SYM
KEH,SYM
KEN,KEN
ORE,OSH
KPT,SYM
OAS,SYM
KPT,OSH
IDM,KEN
OSH,OSH
KEH,SYM
KPT,SYM
IDP,IDC
KAM,SYM
KEH,SYM
OSH,OSH
KEN,KEN
IDM,SYM
OAS,SYM
SYM,OSH
KEH,SYM
IDV,OSH
LIT,OSH
KOT,OSH
IDC,OSH
ORE,OSH
KPC,KPC
KAM,SYM
IDP,SYM
OSH,OSH
IDV,IDP
IDV,IDC
SYM,OSH
IDV,KPC
KPT,OSH
KEN,KEN
KIM,OSH
IDP,OSH
OAR,OSH
OLB,OSH
KIM,OSH
KAM,SYM
KEN,KEN
OAS,SYM
OSH,OSH
OAR,OSH
IDM,SYM
IDV,IDC
ORE,OSH
KEH,SYM
OSH,OSH
OAS,SYM
ORE,OSH
OLB,OSH
KFC,SYM
OSH,OSH
IDC,SYM
KEH,SYM
KPC,KPC
KIM,SYM
KOT,OSH
KIM,OSH
OAR,OSH
IDP,OSH
KEH,SYM
OSH,OSH
OSH,OSH
IDP,OSH
IDC,SYM
ORE,OSH
IDM,IDC
IDP,IDC
KPC,KPC
OAR,OSH
KFC,OSH
KPT,OSH
SYM,SYM
IDV,IDM
OAR,OSH
IDP,OSH
