orig,pred
KAM,KAM
OSH,OSH
KEH,OSH
KPT,KPT
LIT,LIT
IDM,OSH
ORE,ORE
KPC,KPC
KAM,KAM
IDM,IDM
KFC,KFC
IDP,IDM
SYM,SYM
LIT,OLB
OAR,OAR
OAR,OAR
LIT,LIT
KAM,KAM
IDC,IDC
KPC,KPC
IDV,KEN
KPT,KPT
KIM,KIM
KEH,OSH
OUT,OSH
ORE,ORE
KIM,KIM
KAM,KAM
OLB,OLB
ORE,ORE
OAS,OAS
KIM,KIM
KFC,KFC
OAS,OAS
SYM,SYM
KPT,KPT
KAM,KAM
OSH,OSH
KOT,KOT
KPC,KPC
KPC,KPC
OLB,OLB
IDC,IDC
IDV,IDM
ORE,ORE
IDV,OSH
KEH,KEH
KPT,KPT
LIT,LIT
IDP,IDV
SYM,SYM
KEH,KEH
KEN,KEN
ORE,ORE
KPT,KPT
OAS,OAS
KPT,KPT
IDM,IDM
OSH,OSH
KEH,KEH
KPT,KPT
IDP,KAM
KAM,KAM
KEH,KEH
OSH,OSH
KEN,KEN
IDM,IDM
OAS,OAS
SYM,SYM
KEH,KEH
IDV,IDC
LIT,LIT
KOT,KOT
IDC,IDC
ORE,ORE
KPC,KPC
KAM,KAM
IDP,IDC
OSH,OSH
IDV,KEN
IDV,IDC
SYM,SYM
IDV,IDC
KPT,KPT
KEN,KEN
KIM,KIM
IDP,IDC
OAR,OAR
OLB,OLB
KIM,OSH
KAM,KAM
KEN,KEN
OAS,OAS
OSH,OSH
OAR,OAR
IDM,IDM
IDV,IDM
ORE,ORE
KEH,KEH
OSH,OSH
OAS,OAS
ORE,OSH
OLB,OLB
KFC,KFC
OSH,OSH
IDC,IDC
KEH,KEH
KPC,KPC
KIM,OSH
KOT,KOT
KIM,KIM
OAR,OAR
IDP,IDC
KEH,OSH
OSH,OSH
OSH,OSH
IDP,IDC
IDC,IDC
ORE,ORE
IDM,OAR
IDP,IDC
KPC,KPC
OAR,OAR
KFC,KFC
KPT,KPT
SYM,SYM
IDV,IDC
OAR,OAR
IDP,IDC
OLB,OLB
OAR,OAR
IDC,IDM
KEN,KEN
IDM,IDC
KPT,KPT
IDC,IDC
LIT,IDC
KPC,KPC
IDC,IDC
IDV,IDC
SYM,SYM
KFC,OSH
IDP,IDC
ORE,ORE
IDC,IDC
OAS,OAS
KOT,IDC
KEN,KEN
KIM,KIM
KPT,KPT
IDP,IDV
IDC,IDM
OAR,OAR
OAS,OAS
OSH,OSH
LIT,IDM
ORE,ORE
ORE,ORE
SYM,SYM
IDC,IDC
OAR,OAR
OAS,OAS
KEN,KEN
KIM,KIM
OAS,OAS
OSH,OSH
IDC,IDC
OLB,OLB
IDV,IDC
KPC,KPC
IDC,IDC
IDC,IDC
LIT,IDC
KPC,KPC
OAR,OAR
SYM,SYM
KEH,KEH
KEN,KEN
OAS,OAS
OAR,OAR
IDM,IDM
IDM,IDM
KPT,KPT
IDV,IDC
IDP,OSH
OAS,OAS
KAM,KAM
OUT,OUT
SYM,SYM
LIT,IDC
LIT,IDM
IDP,OSH
KEH,KEH
KOT,KOT
OUT,OUT
KAM,KAM
KPT,KPT
KEN,KEN
IDP,OAR
IDC,IDC
KIM,KIM
OSH,OSH
KPC,KPC
KIM,KIM
OAS,OAS
IDM,OSH
IDC,IDM
OAS,OAS
IDV,IDC
KEH,KEH
KOT,IDC
OAR,OAR
KEH,KEH
ORE,ORE
IDM,OSH
OSH,OSH
OAS,OAS
KPC,KPC
IDV,IDC
KEN,KEN
IDV,IDM
KEN,KEN
ORE,ORE
