orig,pred
KAM,OSH
OSH,OSH
KEH,OSH
KPT,OSH
LIT,OSH
IDM,IDC
ORE,OSH
KPC,KPC
KAM,OSH
IDM,IDC
KFC,OSH
IDP,KEN
SYM,OSH
LIT,OSH
OAR,OSH
OAR,OSH
LIT,OSH
KAM,OSH
IDC,OSH
KPC,KPC
IDV,IDC
KPT,OSH
KIM,OSH
KEH,OSH
OUT,OSH
ORE,OSH
KIM,OSH
KAM,OSH
OLB,OSH
ORE,OSH
OAS,OSH
KIM,OSH
KFC,OSH
OAS,OSH
SYM,OSH
KPT,OSH
KAM,OSH
OSH,OSH
KOT,OSH
KPC,KPC
KPC,KPC
OLB,OSH
IDC,IDC
IDV,KEN
ORE,OSH
IDV,IDC
KEH,OSH
KPT,OSH
LIT,OSH
IDP,OSH
SYM,OSH
KEH,OSH
KEN,IDC
ORE,OSH
KPT,OSH
OAS,OSH
KPT,OSH
IDM,IDC
OSH,OSH
KEH,OSH
KPT,OSH
IDP,OSH
KAM,OSH
KEH,OSH
OSH,OSH
KEN,IDC
IDM,OSH
OAS,OSH
SYM,OSH
KEH,OSH
IDV,OSH
LIT,OSH
KOT,OSH
IDC,OSH
ORE,OSH
KPC,KPC
KAM,OSH
IDP,OSH
OSH,OSH
IDV,IDC
IDV,OSH
SYM,OSH
IDV,IDC
KPT,OSH
KEN,IDC
KIM,OSH
IDP,OSH
OAR,OSH
OLB,OSH
KIM,OSH
KAM,OSH
KEN,IDC
OAS,OSH
OSH,OSH
OAR,OSH
IDM,OSH
IDV,OSH
ORE,OSH
KEH,OSH
OSH,OSH
OAS,OSH
ORE,OSH
OLB,OSH
KFC,OSH
OSH,OSH
IDC,OSH
KEH,OSH
KPC,KPC
KIM,OSH
KOT,OSH
KIM,OSH
OAR,OSH
IDP,OSH
KEH,OSH
OSH,OSH
OSH,OSH
IDP,OSH
IDC,OSH
ORE,OSH
IDM,OSH
IDP,OSH
KPC,KPC
OAR,OSH
KFC,OSH
KPT,OSH
SYM,OSH
IDV,IDC
OAR,OSH
IDP,OSH
OLB,OSH
OAR,OSH
IDC,OSH
KEN,IDC
IDM,IDC
KPT,OSH
IDC,KPC
LIT,OSH
KPC,KPC
IDC,OSH
IDV,OSH
SYM,OSH
KFC,OSH
IDP,OSH
ORE,OSH
IDC,OSH
OAS,OSH
KOT,IDC
KEN,IDC
KIM,OSH
KPT,OSH
IDP,OSH
IDC,OSH
OAR,OSH
OAS,OSH
OSH,OSH
LIT,OSH
ORE,OSH
ORE,OSH
SYM,OSH
IDC,OSH
OAR,OSH
OAS,OSH
KEN,IDC
KIM,OSH
OAS,OSH
OSH,OSH
IDC,OSH
OLB,OSH
IDV,OSH
KPC,KPC
IDC,OSH
IDC,OSH
LIT,OSH
KPC,KPC
OAR,OSH
SYM,OSH
KEH,OSH
KEN,IDC
OAS,OSH
OAR,OSH
IDM,IDC
IDM,IDC
KPT,OSH
IDV,OSH
IDP,OSH
OAS,OSH
KAM,OSH
OUT,OSH
SYM,OSH
LIT,OSH
LIT,OSH
IDP,OSH
KEH,OSH
KOT,OSH
OUT,OSH
KAM,OSH
KPT,OSH
KEN,IDC
IDP,IDC
IDC,OSH
KIM,OSH
OSH,OSH
KPC,KPC
KIM,OSH
OAS,OSH
IDM,IDC
IDC,OSH
OAS,OSH
IDV,IDC
KEH,OSH
KOT,IDC
OAR,OSH
KEH,OSH
ORE,OSH
IDM,IDC
OSH,OSH
OAS,OSH
KPC,KPC
IDV,OSH
KEN,IDC
IDV,OSH
KEN,IDC
ORE,OSH
KAM,OSH
IDM,KPC
KEH,OSH
IDM,OSH
KIM,OSH
KAM,OSH
OUT,OSH
KPT,OSH
KEH,OSH
KAM,OSH
OAR,OSH
SYM,OSH
OAS,OSH
IDV,OSH
OLB,OSH
KAM,OSH
IDV,OSH
OAS,OSH
IDM,OSH
SYM,OSH
KEH,OSH
KAM,OSH
IDM,OSH
OAR,OSH
KEH,OSH
IDV,OSH
KEN,IDC
IDC,OSH
KPC,KPC
IDV,OSH
OLB,OSH
SYM,OSH
OAR,OSH
KAM,OSH
IDC,OSH
KIM,OSH
ORE,OSH
OLB,OSH
IDP,OSH
KIM,OSH
OUT,OSH
KPT,OSH
KEN,IDC
IDV,OSH
OUT,OSH
KIM,OSH
OLB,OSH
IDC,OSH
IDV,OSH
OSH,OSH
KAM,OSH
KPC,KPC
KPT,OSH
SYM,OSH
IDV,OSH
OAS,OSH
KEN,IDC
OAS,OSH
OAS,OSH
KPC,KPC
IDC,OSH
IDP,OSH
IDV,IDC
KOT,IDC
KEH,OSH
KEN,IDC
KOT,OSH
KFC,OSH
KOT,OSH
KEH,OSH
KFC,OSH
KOT,OSH
OAS,OSH
OAR,OSH
KEH,OSH
OUT,OSH
KEN,IDC
KIM,OSH
IDC,OSH
KFC,OSH
ORE,OSH
ORE,OSH
KPT,OSH
KEH,OSH
IDP,OSH
KIM,OSH
OSH,OSH
OSH,OSH
IDM,IDC
OAR,OSH
KPT,OSH
OSH,OSH
KPC,KPC
KEN,IDC
KPT,OSH
KEN,IDC
IDV,OSH
IDP,OSH
OUT,OSH
KFC,OSH
KFC,OSH
KEN,IDC
KEN,IDC
KPC,KPC
KPT,OSH
OAS,OSH
KEN,IDC
KEH,OSH
IDC,OSH
KOT,OSH
IDV,IDC
IDC,OSH
KPC,KPC
IDM,IDC
KAM,OSH
OUT,OSH
KEN,IDC
IDC,OSH
KPC,KPC
ORE,OSH
IDV,OSH
LIT,OSH
LIT,OSH
IDP,OSH
KPT,OSH
ORE,OSH
LIT,OSH
OSH,OSH
ORE,OSH
KEH,OSH
KOT,OSH
IDP,OSH
KFC,OSH
ORE,OSH
KFC,OSH
OUT,OSH
OSH,OSH
KIM,OSH
KPC,KPC
OAR,OSH
KPC,KPC
KPT,OSH
KAM,OSH
KPC,KPC
OSH,OSH
IDM,KPC
OSH,OSH
KOT,OSH
LIT,OSH
OAR,OSH
OUT,OSH
IDC,OSH
KOT,OSH
KPC,KPC
OUT,OSH
KEN,IDC
KIM,OSH
KEN,IDC
KFC,OSH
KEH,OSH
ORE,OSH
KEN,IDC
KIM,OSH
OAS,OSH
IDP,OSH
IDV,OSH
SYM,OSH
KPT,OSH
OAS,OSH
OAS,OSH
KPC,KPC
KOT,IDC
LIT,OSH
KAM,OSH
OLB,OSH
LIT,OSH
OUT,OSH
OAS,OSH
IDV,OSH
OSH,OSH
OSH,OSH
OLB,OSH
KIM,OSH
IDV,IDC
IDC,OSH
LIT,OSH
OAR,OSH
KEH,OSH
OUT,OSH
KPT,OSH
LIT,OSH
SYM,OSH
KAM,OSH
KFC,OSH
LIT,OSH
KEH,OSH
IDV,OSH
OAR,OSH
LIT,OSH
KOT,OSH
ORE,OSH
SYM,OSH
KOT,OSH
IDC,OSH
IDM,IDC
OLB,OSH
KIM,OSH
IDM,IDC
KPT,OSH
IDM,OSH
IDP,IDC
OLB,OSH
KPT,OSH
IDP,IDC
KEH,OSH
KPT,OSH
KFC,OSH
OUT,OSH
KEH,OSH
OAR,OSH
ORE,OSH
OUT,OSH
KIM,OSH
OSH,OSH
IDC,OSH
ORE,OSH
OLB,OSH
KPT,OSH
KEN,IDC
KEN,IDC
OLB,OSH
KAM,OSH
IDP,OSH
SYM,OSH
OAR,OSH
SYM,OSH
ORE,OSH
KAM,OSH
KAM,OSH
KOT,IDC
OAS,OSH
OLB,OSH
KPT,OSH
OLB,OSH
KPC,KPC
LIT,OSH
IDM,OSH
KEN,IDC
KPC,KPC
OAR,OSH
OUT,OSH
KAM,OSH
SYM,OSH
KPC,KPC
KPT,OSH
LIT,OSH
ORE,OSH
KIM,OSH
KEH,OSH
IDP,IDC
IDM,OSH
KOT,OSH
OLB,OSH
LIT,OSH
OAR,OSH
OUT,OSH
ORE,OSH
KPC,KPC
IDM,OSH
LIT,OSH
OAR,OSH
KIM,OSH
KPT,OSH
OAR,OSH
LIT,OSH
OAS,OSH
OUT,OSH
KEH,OSH
LIT,OSH
ORE,OSH
KIM,OSH
KEN,IDC
KOT,OSH
KEH,OSH
KIM,OSH
KEN,IDC
KEH,OSH
KAM,OSH
LIT,OSH
KEN,IDC
LIT,OSH
IDV,OSH
KPC,KPC
KIM,OSH
OSH,OSH
OAS,OSH
ORE,OSH
IDP,OSH
KAM,OSH
LIT,OSH
KEH,OSH
OAS,OSH
SYM,OSH
OAR,OSH
OAR,OSH
KIM,OSH
OSH,OSH
KEH,OSH
SYM,OSH
OSH,OSH
KFC,OSH
KFC,OSH
KFC,OSH
KIM,OSH
KAM,OSH
LIT,OSH
KAM,OSH
KEN,IDC
KPT,OSH
LIT,OSH
KIM,OSH
KAM,OSH
OSH,OSH
IDM,OSH
OAS,OSH
IDV,IDC
ORE,OSH
KIM,OSH
LIT,OSH
OSH,OSH
KAM,OSH
OLB,OSH
IDP,OSH
IDV,IDC
OAS,OSH
OUT,OSH
KAM,OSH
OSH,OSH
IDP,IDC
SYM,OSH
KOT,OSH
OAS,OSH
KEN,IDC
OLB,OSH
KIM,OSH
IDP,IDC
KFC,OSH
KAM,OSH
KPT,OSH
IDM,OSH
IDC,OSH
SYM,OSH
IDM,OSH
KPT,OSH
OAR,OSH
OSH,OSH
KOT,OSH
OSH,OSH
KEN,IDC
OLB,OSH
OSH,OSH
SYM,OSH
KIM,OSH
IDM,IDC
KFC,OSH
IDP,OSH
OAS,OSH
KFC,OSH
ORE,OSH
KIM,OSH
KPT,OSH
LIT,OSH
OLB,OSH
LIT,OSH
KEH,OSH
OAR,OSH
IDM,OSH
KEN,IDC
IDP,OSH
OAR,OSH
IDM,OSH
KOT,OSH
IDV,OSH
OAS,OSH
OAS,OSH
SYM,OSH
OLB,OSH
OAR,OSH
KAM,OSH
SYM,OSH
KOT,OSH
OSH,OSH
OSH,OSH
LIT,OSH
KOT,OSH
KPT,OSH
OAR,OSH
SYM,OSH
IDV,OSH
OAS,OSH
IDC,OSH
ORE,OSH
OUT,OSH
KEH,OSH
OAR,OSH
KOT,OSH
KEH,OSH
KOT,OSH
KEH,OSH
KEH,OSH
KFC,OSH
KPC,KPC
IDV,OSH
KAM,OSH
KOT,OSH
SYM,OSH
IDV,OSH
OUT,OSH
KOT,OSH
OAR,OSH
KFC,OSH
KEH,OSH
OAS,OSH
SYM,OSH
OLB,OSH
IDV,OSH
IDV,IDC
KFC,OSH
IDM,IDC
OAS,OSH
KPT,OSH
OSH,OSH
KIM,OSH
OAR,OSH
SYM,OSH
IDP,IDC
KPC,KPC
KAM,OSH
KPT,OSH
KPC,KPC
IDC,OSH
OAR,OSH
OUT,OSH
ORE,OSH
IDV,OSH
OLB,OSH
KFC,OSH
KEH,OSH
IDM,KPC
KIM,OSH
SYM,OSH
KAM,OSH
OLB,OSH
KEN,IDC
IDC,OSH
IDC,IDC
IDP,OSH
SYM,OSH
KAM,OSH
KEN,IDC
OSH,OSH
IDV,OSH
OUT,OSH
KIM,OSH
LIT,OSH
KPT,OSH
ORE,OSH
IDP,OSH
OSH,OSH
SYM,OSH
IDC,OSH
OAR,OSH
SYM,OSH
KAM,OSH
IDP,OSH
SYM,OSH
KPT,OSH
ORE,OSH
ORE,OSH
KPC,KPC
KEN,IDC
OUT,OSH
KAM,OSH
IDP,OSH
KFC,OSH
IDV,OSH
OAS,OSH
KOT,IDC
ORE,OSH
OUT,OSH
OSH,OSH
IDP,OSH
KEH,OSH
IDM,OSH
KIM,OSH
SYM,OSH
OAS,OSH
KEH,OSH
KOT,OSH
OUT,OSH
KAM,OSH
KEH,OSH
IDP,OSH
IDP,OSH
IDC,OSH
IDM,OSH
KEN,IDC
OAS,OSH
SYM,OSH
KIM,OSH
KIM,OSH
KIM,OSH
IDM,OSH
KOT,OSH
SYM,OSH
KFC,OSH
IDM,OSH
IDV,OSH
KPC,KPC
KAM,OSH
IDP,OSH
OLB,OSH
KFC,OSH
OLB,OSH
KAM,OSH
IDM,IDC
KPT,OSH
KAM,OSH
OUT,OSH
IDV,IDC
OSH,OSH
OAR,OSH
ORE,OSH
KEH,OSH
OAS,OSH
LIT,OSH
IDV,OSH
IDC,OSH
KEN,IDC
KIM,OSH
KPC,KPC
KEH,OSH
IDM,IDC
LIT,OSH
OLB,OSH
SYM,OSH
OLB,OSH
KOT,OSH
SYM,OSH
OSH,OSH
LIT,OSH
KOT,IDC
OAS,OSH
KPC,KPC
OAS,OSH
KIM,OSH
KEH,OSH
LIT,OSH
KFC,OSH
IDM,OSH
IDP,IDC
IDC,OSH
IDC,OSH
KAM,OSH
IDP,OSH
OAR,OSH
IDV,OSH
IDV,OSH
IDM,IDC
OAR,OSH
ORE,OSH
IDV,KEN
IDC,OSH
KEN,IDC
OUT,OSH
KOT,OSH
LIT,OSH
KOT,OSH
IDM,OSH
KOT,OSH
KEH,OSH
ORE,OSH
OAR,OSH
IDP,OSH
KPT,OSH
IDM,OSH
IDC,OSH
KOT,OSH
SYM,OSH
KOT,OSH
LIT,OSH
KPT,OSH
ORE,OSH
KOT,OSH
KPT,OSH
OAR,OSH
KPT,OSH
KPC,KPC
ORE,OSH
ORE,OSH
OAR,OSH
OUT,OSH
ORE,OSH
IDC,OSH
OLB,OSH
ORE,OSH
OAR,OSH
OUT,OSH
KPT,OSH
IDC,OSH
LIT,OSH
OLB,OSH
OUT,OSH
IDP,OSH
