orig,pred
IDP,IDC
OLB,IDC
KEH,IDC
KEN,IDC
KPT,IDC
OLB,IDC
IDM,IDC
KPC,IDC
IDC,IDC
OSH,IDC
OUT,IDC
KOT,IDC
KPT,IDC
KFC,IDC
KOT,IDC
KAM,IDC
KIM,IDC
KPC,IDC
KEH,IDC
OLB,IDC
KOT,IDC
OLB,IDC
IDM,IDC
IDC,IDC
ORE,IDC
OUT,IDC
IDV,IDC
LIT,IDC
OSH,IDC
IDP,IDC
OAR,IDC
KAM,IDC
LIT,IDC
OAR,IDC
KEN,IDC
KPT,IDC
KOT,IDC
OUT,IDC
KEN,IDC
SYM,IDC
KFC,IDC
IDP,IDC
KIM,IDC
IDV,IDC
OAS,IDC
IDC,IDC
OAS,IDC
IDC,IDC
KEN,IDC
IDM,IDC
ORE,IDC
OSH,IDC
OAS,IDC
OUT,IDC
KOT,IDC
IDV,IDC
IDM,IDC
KFC,IDC
KPT,IDC
OAR,IDC
KEH,IDC
OSH,IDC
KEH,IDC
KPT,IDC
KEN,IDC
KIM,IDC
IDP,IDC
IDV,IDC
LIT,IDC
OUT,IDC
IDV,IDC
ORE,IDC
IDV,IDC
OAR,IDC
KPC,IDC
OSH,IDC
IDP,IDC
IDP,IDC
SYM,IDC
LIT,IDC
KPT,IDC
KEN,IDC
KPT,IDC
OUT,IDC
OUT,IDC
ORE,IDC
IDM,IDC
ORE,IDC
IDP,IDC
OSH,IDC
OAR,IDC
IDV,IDC
OUT,IDC
KEN,IDC
KPT,IDC
SYM,IDC
KPC,IDC
KEH,IDC
OAS,IDC
ORE,IDC
KEN,IDC
SYM,IDC
OAS,IDC
KEH,IDC
KEH,IDC
OAS,IDC
KPC,IDC
LIT,IDC
OSH,IDC
IDM,IDC
KPT,IDC
IDC,IDC
OAR,IDC
KPC,IDC
SYM,IDC
KPC,IDC
KOT,IDC
OLB,IDC
OSH,IDC
KAM,IDC
OLB,IDC
ORE,IDC
LIT,IDC
SYM,IDC
KAM,IDC
ORE,IDC
IDM,IDC
KEH,IDC
IDP,IDC
KAM,IDC
IDC,IDC
KAM,IDC
SYM,IDC
KOT,IDC
OAR,IDC
OLB,IDC
IDM,IDC
SYM,IDC
IDM,IDC
KPT,IDC
ORE,IDC
KFC,IDC
LIT,IDC
OUT,IDC
IDC,IDC
OAR,IDC
LIT,IDC
IDC,IDC
OLB,IDC
IDP,IDC
OLB,IDC
KAM,IDC
KEH,IDC
IDV,IDC
KFC,IDC
KAM,IDC
KFC,IDC
KFC,IDC
OSH,IDC
OUT,IDC
OAR,IDC
IDC,IDC
SYM,IDC
IDP,IDC
IDC,IDC
IDM,IDC
KEN,IDC
IDV,IDC
KFC,IDC
OAS,IDC
OSH,IDC
KIM,IDC
SYM,IDC
IDV,IDC
KAM,IDC
OAR,IDC
OAS,IDC
KFC,IDC
KIM,IDC
KOT,IDC
OAS,IDC
KAM,IDC
ORE,IDC
KIM,IDC
KOT,IDC
LIT,IDC
KFC,IDC
KPC,IDC
OAS,IDC
KIM,IDC
KEN,IDC
KIM,IDC
KPC,IDC
KEH,IDC
KIM,IDC
OLB,IDC
KIM,IDC
LIT,IDC
KOT,IDC
KPC,IDC
