orig,pred
IDP,IDC
OLB,OLB
KEH,OAS
KEN,IDC
KPT,OAS
OLB,OLB
IDM,IDC
KPC,IDC
IDC,OAS
OSH,OAS
OUT,OLB
KOT,OAS
KPT,OAS
KFC,OAS
KOT,IDC
KAM,OAS
KIM,OAS
KPC,IDC
KEH,OAS
OLB,OLB
KOT,OAS
OLB,OAS
IDM,OAS
IDC,KPC
ORE,OAS
OUT,IDC
IDV,OLB
LIT,OLB
OSH,OAS
IDP,KPC
OAR,OAS
KAM,OAS
LIT,OLB
OAR,OAS
KEN,IDC
KPT,OAS
KOT,OAS
OUT,OLB
KEN,IDC
SYM,OAS
KFC,OAS
IDP,KPC
KIM,OAS
IDV,OAS
OAS,OAS
IDC,OAS
OAS,OAS
IDC,IDC
KEN,IDC
IDM,KPC
ORE,OAS
OSH,OAS
OAS,OAS
OUT,OAS
KOT,OAS
IDV,KPC
IDM,OAS
KFC,IDC
KPT,OAS
OAR,OAS
KEH,OAS
OSH,OAS
KEH,OAS
KPT,OAS
KEN,IDC
KIM,IDC
IDP,OAS
IDV,OLB
LIT,OLB
OUT,OLB
IDV,KPC
ORE,OAS
IDV,KPC
OAR,OAS
KPC,IDC
OSH,OAS
IDP,IDC
IDP,KPC
SYM,IDC
LIT,OAS
KPT,IDC
KEN,IDC
KPT,OAS
OUT,OAS
OUT,OLB
ORE,OAS
IDM,OAS
ORE,OAS
IDP,KPC
OSH,OAS
OAR,OAS
IDV,KPC
OUT,OLB
KEN,IDC
KPT,OAS
SYM,IDC
KPC,IDC
KEH,OAS
OAS,OAS
ORE,OAS
KEN,IDC
SYM,OAS
OAS,OAS
KEH,OAS
KEH,OAS
OAS,OAS
KPC,IDC
LIT,OAS
OSH,OAS
IDM,IDC
KPT,OAS
IDC,IDC
OAR,OAS
KPC,IDC
SYM,OAS
KPC,IDC
KOT,OAS
OLB,OLB
OSH,OAS
KAM,OAS
OLB,OLB
ORE,OAS
LIT,OLB
SYM,IDC
KAM,OAS
ORE,OAS
IDM,IDC
KEH,OAS
IDP,KPC
KAM,OAS
IDC,IDC
KAM,OAS
SYM,OAS
KOT,IDC
OAR,OAS
OLB,OLB
IDM,IDC
SYM,OAS
IDM,OLB
KPT,OAS
ORE,OAS
KFC,IDC
LIT,OLB
OUT,OLB
IDC,IDC
OAR,OAS
LIT,OLB
IDC,KPC
OLB,OLB
IDP,KPC
OLB,OLB
KAM,OAS
KEH,OAS
IDV,OLB
KFC,OAS
KAM,OAS
KFC,IDC
KFC,IDC
OSH,OAS
OUT,OLB
OAR,OAS
IDC,KPC
SYM,IDC
IDP,IDC
IDC,KPC
IDM,OAS
KEN,IDC
IDV,OLB
KFC,OAS
OAS,OAS
OSH,OAS
KIM,OAS
SYM,OAS
IDV,KPC
KAM,OAS
OAR,OAS
OAS,OAS
KFC,OAS
KIM,OAS
KOT,OAS
OAS,OAS
KAM,OAS
ORE,OAS
KIM,OAS
KOT,OAS
LIT,OLB
KFC,IDC
KPC,IDC
OAS,OAS
KIM,OAS
KEN,IDC
KIM,OAS
KPC,IDC
KEH,OAS
KIM,OAS
OLB,OLB
KIM,OAS
LIT,OLB
KOT,OAS
KPC,IDC
