orig,pred
KAM,KAM
OSH,OUT
KEH,KEH
KPT,KPT
LIT,LIT
IDM,IDM
ORE,ORE
KPC,KPC
KAM,KAM
IDM,IDM
KFC,KFC
IDP,IDC
SYM,SYM
LIT,OSH
OAR,OAS
OAR,OAR
LIT,KAM
KAM,KAM
IDC,IDC
KPC,KPC
IDV,IDV
KPT,KPT
KIM,KIM
KEH,KEH
OUT,OSH
ORE,ORE
KIM,KIM
KAM,KAM
OLB,KAM
ORE,OAR
OAS,OAS
KIM,KIM
KFC,KFC
OAS,OAS
SYM,SYM
KPT,KPT
KAM,KAM
OSH,OUT
KOT,OAS
KPC,KPC
KPC,KPC
OLB,OLB
IDC,IDP
IDV,IDP
ORE,ORE
IDV,OUT
KEH,KEH
KPT,OSH
LIT,LIT
IDP,IDP
SYM,SYM
KEH,KEH
KEN,SYM
ORE,ORE
KPT,KPT
OAS,OAS
KPT,KPT
IDM,IDM
OSH,OUT
KEH,KEH
KPT,KPT
IDP,IDC
KAM,KAM
KEH,KEH
OSH,OUT
KEN,SYM
IDM,IDM
OAS,OAS
SYM,SYM
KEH,KEH
IDV,IDC
LIT,LIT
KOT,KOT
IDC,IDC
ORE,ORE
KPC,KPC
KAM,KAM
IDP,IDP
OSH,OUT
IDV,IDC
IDV,OSH
SYM,OAS
IDV,IDP
KPT,OAR
KEN,SYM
KIM,KIM
IDP,IDP
OAR,OAS
OLB,OLB
KIM,IDM
KAM,KAM
KEN,SYM
OAS,OAS
OSH,OUT
OAR,OAR
IDM,IDM
IDV,OAR
ORE,OAR
KEH,OAR
OSH,OUT
OAS,OAS
ORE,ORE
OLB,OLB
KFC,KFC
OSH,OUT
IDC,IDC
KEH,KEH
KPC,KPC
KIM,OAR
KOT,KOT
KIM,SYM
OAR,OAR
IDP,IDM
KEH,KEH
OSH,OUT
OSH,OUT
IDP,IDP
IDC,IDC
ORE,OAR
IDM,SYM
IDP,IDP
KPC,KPC
OAR,OAS
KFC,KFC
KPT,OAR
SYM,OSH
IDV,IDV
OAR,OAR
IDP,IDP
OLB,OLB
OAR,OAS
IDC,OAR
KEN,SYM
IDM,IDC
KPT,KPT
IDC,IDC
LIT,LIT
KPC,KPC
IDC,IDC
IDV,IDM
SYM,OAS
KFC,OUT
IDP,IDP
ORE,ORE
IDC,IDC
OAS,OAS
KOT,SYM
KEN,SYM
KIM,KIM
KPT,KPT
IDP,IDV
IDC,IDP
OAR,OAR
OAS,OAS
OSH,OUT
LIT,IDM
ORE,ORE
ORE,ORE
SYM,OSH
IDC,IDC
OAR,OAR
OAS,OAS
KEN,SYM
KIM,KIM
OAS,OAS
OSH,OUT
IDC,IDC
OLB,OLB
IDV,IDP
KPC,KPC
IDC,IDC
IDC,IDC
LIT,LIT
KPC,KPC
OAR,OAR
SYM,SYM
KEH,OAR
KEN,SYM
OAS,OAS
OAR,OAR
IDM,IDV
IDM,IDP
KPT,KPT
IDV,IDC
IDP,KAM
OAS,OAS
KAM,KAM
OUT,OUT
SYM,SYM
LIT,LIT
LIT,IDM
IDP,KAM
KEH,OAR
KOT,KOT
OUT,OUT
KAM,KAM
KPT,KPT
KEN,SYM
IDP,OAR
IDC,IDP
KIM,SYM
OSH,OUT
KPC,KPC
KIM,KIM
OAS,OAS
IDM,IDM
IDC,IDP
OAS,OAS
IDV,IDP
KEH,KEH
KOT,SYM
OAR,OAS
KEH,KEH
ORE,ORE
IDM,IDM
OSH,OUT
OAS,OAS
KPC,KPC
IDV,IDP
KEN,SYM
IDV,IDP
KEN,SYM
ORE,ORE
KAM,KAM
IDM,KPT
KEH,KEH
IDM,IDM
KIM,OAR
KAM,KAM
OUT,OUT
KPT,KPT
KEH,KEH
KAM,KAM
OAR,OAR
SYM,SYM
OAS,OAS
